id,listing_url,name,picture_url,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people
69410,https://www.airbnb.com/rooms/69410,Private 1BR Inner Richmond Apt,https://a0.muscache.com/im/pictures/2897947/9a0f998a_original.jpg?aki_policy=large,Inner Richmond,94118,37.77442,-122.46319,House,Entire home/apt,2,1,2,2,$80.00 ,,"$2,700.00 ",,$100.00 ,1,$20.00 
69549,https://www.airbnb.com/rooms/69549,MISSION Outr BedRm3+Fridge+PvtBath ,https://a0.muscache.com/im/pictures/843557/5419fc44_original.jpg?aki_policy=large,Excelsior,94112,37.73027,-122.42644,House,Private room,2,1,1,1,$46.00 ,,"$1,375.00 ",$150.00 ,$50.00 ,1,$15.00 
69553,https://www.airbnb.com/rooms/69553,MISSION Outr BedRmU3+MinFridge,https://a0.muscache.com/im/pictures/6480576/64f72e3a_original.jpg?aki_policy=large,Excelsior,94112,37.73128,-122.42478,House,Private room,2,1,1,1,$40.00 ,,"$1,175.00 ",$150.00 ,$35.00 ,1,$25.00 
69681,https://www.airbnb.com/rooms/69681,Panorama Pacific View - Pet Friendly,https://a0.muscache.com/im/pictures/441804/50bf971b_original.jpg?aki_policy=large,Seacliff,94121,37.77707,-122.50923,Apartment,Entire home/apt,4,2,3,3,$185.00 ,,"$5,000.00 ",$0.00 ,$255.00 ,4,$50.00 
70139,https://www.airbnb.com/rooms/70139,Noe Valley Eco-Escape +Maid Service,https://a0.muscache.com/im/pictures/674096/5d784ba3_original.jpg?aki_policy=large,Bernal Heights,94110,37.74527,-122.42424,Apartment,Entire home/apt,3,1,1,1,$108.00 ,,"$3,300.00 ",$500.00 ,,2,$0.00 
70284,https://www.airbnb.com/rooms/70284,Monthly Shared Home for Students 1,https://a0.muscache.com/im/pictures/448742/e669ae0b_original.jpg?aki_policy=large,Chinatown,94108,37.79364,-122.40635,House,Shared room,1,2.5,1,2,$30.00 ,,$880.00 ,$300.00 ,,1,$0.00 
70753,https://www.airbnb.com/rooms/70753,Friendly Hostel with Community #1,https://a0.muscache.com/im/pictures/2168800/db476b95_original.jpg?aki_policy=large,Financial District,94111,37.79447,-122.4045,Hostel,Shared room,1,,1,1,$45.00 ,$329.00 ,,$0.00 ,$0.00 ,1,$45.00 
71645,https://www.airbnb.com/rooms/71645,Bernal Heights Northslope Studio,https://a0.muscache.com/im/pictures/89e31cbd-0572-42d5-bf05-78f666b45bb3.jpg?aki_policy=large,Bernal Heights,94110,37.74578,-122.40841,Guest suite,Private room,2,1,1,1,$109.00 ,,,,$60.00 ,1,$0.00 
71779,https://www.airbnb.com/rooms/71779,ｽﾀｼﾞｵｱﾊﾟｰﾄ,https://a0.muscache.com/im/pictures/4575599/7bcf9392_original.jpg?aki_policy=large,Inner Richmond,94118,37.77625,-122.46466,Apartment,Entire home/apt,2,1,1,2,$80.00 ,,"$2,700.00 ",,$100.00 ,1,$20.00 
72365,https://www.airbnb.com/rooms/72365,Cozy loft in the center of SF. F1A,https://a0.muscache.com/im/pictures/8817680/fd8c3ca2_original.jpg?aki_policy=large,Western Addition,94117,37.77518,-122.43334,Apartment,Entire home/apt,8,1,1,4,$100.00 ,"$1,200.00 ","$3,500.00 ",$500.00 ,$100.00 ,4,$7.00 
72444,https://www.airbnb.com/rooms/72444,Friendly Hostel with Community #2,https://a0.muscache.com/im/pictures/2220270/fb81b9c8_original.jpg?aki_policy=large,Financial District,94111,37.79309,-122.40443,Hostel,Shared room,2,,1,2,$45.00 ,$329.00 ,,$0.00 ,$0.00 ,1,$38.00 
72921,https://www.airbnb.com/rooms/72921,Wonderful private 1 bedroom apt. F6,https://a0.muscache.com/im/pictures/477353/14009b3d_original.jpg?aki_policy=large,Western Addition,94117,37.77588,-122.43143,Apartment,Entire home/apt,6,1,1,3,$95.00 ,"$1,000.00 ","$3,500.00 ",$400.00 ,$0.00 ,2,$6.00 
73011,https://www.airbnb.com/rooms/73011,"Modern SoMa 1-bdrm, views, balcony",https://a0.muscache.com/im/pictures/6029782/b274e02c_original.jpg?aki_policy=large,South of Market,94103,37.77026,-122.41855,Apartment,Entire home/apt,2,1,1,1,$270.00 ,,"$5,997.00 ",$500.00 ,$120.00 ,1,$0.00 
74451,https://www.airbnb.com/rooms/74451,Views of SF from a nice studio F5,https://a0.muscache.com/im/pictures/9c3af8df-5ece-4f9d-b33d-e5f6c5b7f037.jpg?aki_policy=large,Western Addition,94117,37.77388,-122.43298,Apartment,Entire home/apt,4,1,0,2,$120.00 ,"$1,200.00 ","$3,200.00 ",$400.00 ,$100.00 ,2,$5.00 
74758,https://www.airbnb.com/rooms/74758, Mission Outr Rustic Pvt Bedroom ,https://a0.muscache.com/im/pictures/796064/05a9bf39_original.jpg?aki_policy=large,Excelsior,94112,37.73137,-122.42532,House,Private room,2,1,1,1,$40.00 ,,"$1,175.00 ",$150.00 ,$35.00 ,1,$15.00 
75422,https://www.airbnb.com/rooms/75422,Mission Outr CozyBedRm4+Minfridge,https://a0.muscache.com/im/pictures/11467703/dfdb0845_original.jpg?aki_policy=large,Excelsior,94112,37.73128,-122.42473,House,Private room,2,1,1,1,$43.00 ,,"$1,100.00 ",$150.00 ,$35.00 ,1,$20.00 
75423,https://www.airbnb.com/rooms/75423,Mission Outr Big Precious Roomy Room,https://a0.muscache.com/im/pictures/5939114/07b2a542_original.jpg?aki_policy=large,Excelsior,94112,37.73048,-122.42494,House,Private room,2,1,1,1,$40.00 ,,"$1,125.00 ",$150.00 ,$40.00 ,1,$15.00 
77175,https://www.airbnb.com/rooms/77175,Private Studio w/ Kitchenette &Bath,https://a0.muscache.com/im/pictures/94319510/5a3539e2_original.jpg?aki_policy=large,Glen Park,94131,37.73838,-122.43375,House,Entire home/apt,2,1,1,1,$135.00 ,,,,$50.00 ,2,$0.00 
77932,https://www.airbnb.com/rooms/77932,"FAB BDRM w/ PrvtBATH, Patio,Fridge",https://a0.muscache.com/im/pictures/5938875/a8f026c3_original.jpg?aki_policy=large,Excelsior,94112,37.73134,-122.42457,House,Private room,3,1,1,1,$60.00 ,,"$1,400.00 ",$150.00 ,$50.00 ,1,$15.00 
78651,https://www.airbnb.com/rooms/78651,Heart of the Mission: Hot spot,https://a0.muscache.com/im/pictures/12356728/f2f7be13_original.jpg?aki_policy=large,Mission,94110,37.75615,-122.41927,Apartment,Private room,1,2,1,1,$75.00 ,,"$2,100.00 ",$300.00 ,$100.00 ,1,$0.00 
81158,https://www.airbnb.com/rooms/81158,Sweet 1 br Garden Apartment -  Lewhit Cottage,https://a0.muscache.com/im/pictures/f19c3407-8cbb-4e90-a648-35abd31bca34.jpg?aki_policy=large,Western Addition,94115,37.78493,-122.44618,Condominium,Entire home/apt,4,1,1,2,$83.00 ,$600.00 ,"$2,500.00 ",$200.00 ,$150.00 ,2,$10.00 
81256,https://www.airbnb.com/rooms/81256,MISSION Outr BedRM#2 + 2Beds+Fridge,https://a0.muscache.com/im/pictures/7353876/4c105dd1_original.jpg?aki_policy=large,Excelsior,94112,37.73152,-122.42547,House,Private room,3,1,1,1,$40.00 ,,"$1,150.00 ",$150.00 ,$35.00 ,1,$15.00 
81535,https://www.airbnb.com/rooms/81535,Heart of San Francisco D-town Loft,https://a0.muscache.com/im/pictures/1924560/4c7c2bf6_original.jpg?aki_policy=large,Downtown/Civic Center,94102,37.78025,-122.4131,Loft,Entire home/apt,1,1,1,1,$250.00 ,"$1,500.00 ","$4,000.00 ",$500.00 ,$75.00 ,1,$0.00 
83257,https://www.airbnb.com/rooms/83257,Charming Lower Pac Hts Private Room,https://a0.muscache.com/im/pictures/622394/ac338fda_original.jpg?aki_policy=large,Western Addition,94115,37.78528,-122.44358,House,Private room,1,1,1,1,$90.00 ,$550.00 ,"$1,500.00 ",$400.00 ,$55.00 ,1,$0.00 
83553,https://www.airbnb.com/rooms/83553,Sutro Garden View,https://a0.muscache.com/im/pictures/570793/f5ae8ee5_original.jpg?aki_policy=large,Outer Richmond,94121,37.77483,-122.50952,Apartment,Entire home/apt,2,1,0,1,$85.00 ,,"$2,500.00 ",,$155.00 ,2,$50.00 
84777,https://www.airbnb.com/rooms/84777,Upper Castro Studio,https://a0.muscache.com/im/pictures/2e42baff-f3ff-4f99-9be1-5600d082c9b0.jpg?aki_policy=large,Castro/Upper Market,94114,37.75969,-122.44445,Guest suite,Entire home/apt,2,1,0,1,$85.00 ,,,$200.00 ,$60.00 ,1,$25.00 
87640,https://www.airbnb.com/rooms/87640,"Garden Room/En-suite, Private Entrance",https://a0.muscache.com/im/pictures/35703614/3462f909_original.jpg?aki_policy=large,Noe Valley,94131,37.7455,-122.42898,Guest suite,Private room,2,1,1,1,$115.00 ,$900.00 ,"$3,600.00 ",$0.00 ,$30.00 ,1,$0.00 
91957,https://www.airbnb.com/rooms/91957,Sunny SF Flat with 5*s,https://a0.muscache.com/im/pictures/669550/de15d167_original.jpg?aki_policy=large,Haight Ashbury,94117,37.76194,-122.44929,Apartment,Entire home/apt,6,1.5,2,3,$201.00 ,"$1,800.00 ","$7,000.00 ",$300.00 ,$150.00 ,4,$20.00 
95243,https://www.airbnb.com/rooms/95243,Lovely 2 BR Flat on Telegraph Hill,https://a0.muscache.com/im/pictures/645425/cc8e5553_original.jpg?aki_policy=large,North Beach,94133,37.80299,-122.40937,Condominium,Entire home/apt,4,2,2,2,$400.00 ,,,$500.00 ,$175.00 ,4,$50.00 
96383,https://www.airbnb.com/rooms/96383,Prime Location Bright Private Room,https://a0.muscache.com/im/pictures/651769/9a6a7b82_original.jpg?aki_policy=large,Pacific Heights,94109,37.79176,-122.42476,Apartment,Private room,1,,1,1,$59.00 ,,"$1,560.00 ",,$70.00 ,1,$20.00 
99094,https://www.airbnb.com/rooms/99094,Spacious Edwardian Flat SF Mission,https://a0.muscache.com/im/pictures/669583/1134d3df_original.jpg?aki_policy=large,Mission,94103,37.76809,-122.42439,Apartment,Entire home/apt,4,1,2,2,$185.00 ,"$1,000.00 ",,$300.00 ,$100.00 ,3,$0.00 
100710,https://www.airbnb.com/rooms/100710,Stylish Living in Liberty Hill,https://a0.muscache.com/im/pictures/707041/8727fe36_original.jpg?aki_policy=large,Mission,94110,37.75629,-122.42518,Apartment,Entire home/apt,5,2,3,3,$450.00 ,"$2,900.00 ","$8,500.00 ",,,4,$0.00 
102951,https://www.airbnb.com/rooms/102951,Monthly Shared Home for Students 2,https://a0.muscache.com/im/pictures/687151/afd276e1_original.jpg?aki_policy=large,Chinatown,94108,37.79297,-122.40664,House,Shared room,1,2.5,1,1,$30.00 ,,$880.00 ,$300.00 ,,1,$0.00 
105497,https://www.airbnb.com/rooms/105497,Private Room in San Francisco!,https://a0.muscache.com/im/pictures/67b0ad6d-cdb4-48e4-be21-30560687ea3a.jpg?aki_policy=large,Outer Sunset,94122,37.75754,-122.49852,House,Private room,1,1,1,1,$85.00 ,,,$500.00 ,$85.00 ,1,$85.00 
106025,https://www.airbnb.com/rooms/106025,Gorgeous French Flat near Union Sq.,https://a0.muscache.com/im/pictures/828766/fae4a530_original.jpg?aki_policy=large,Downtown/Civic Center,94109,37.78535,-122.41515,Apartment,Entire home/apt,2,2,2,2,$130.00 ,,"$4,200.00 ",$150.00 ,$100.00 ,2,$100.00 
109883,https://www.airbnb.com/rooms/109883,San Francisco Serenity/ lovely home,https://a0.muscache.com/im/pictures/3ee6eb2f-57e5-451e-a866-6f9aef471c3b.jpg?aki_policy=large,West of Twin Peaks,94127,37.73327,-122.46435,Guest suite,Entire home/apt,4,1,2,2,$125.00 ,$850.00 ,"$3,000.00 ",$0.00 ,$50.00 ,2,$40.00 
110825,https://www.airbnb.com/rooms/110825,Charming Cottage with Bay View,https://a0.muscache.com/im/pictures/922366/9f47e105_original.jpg?aki_policy=large,Bayview,94124,37.71549,-122.38922,House,Entire home/apt,4,1,2,2,$120.00 ,$850.00 ,"$3,200.00 ",$300.00 ,$150.00 ,2,$10.00 
113211,https://www.airbnb.com/rooms/113211,Shelli's Student Home (1 Month Min),https://a0.muscache.com/im/pictures/740761/e08fa90d_original.jpg?aki_policy=large,Chinatown,94108,37.79294,-122.40659,House,Shared room,1,2.5,1,1,$30.00 ,,$880.00 ,$300.00 ,,1,$0.00 
114401,https://www.airbnb.com/rooms/114401,Room w/ a View in the Castro!,https://a0.muscache.com/im/pictures/769868/e5d9a774_original.jpg?aki_policy=large,Castro/Upper Market,94114,37.76102,-122.43005,Condominium,Private room,1,1,1,1,$125.00 ,"$1,026.00 ","$3,787.00 ",$0.00 ,$0.00 ,1,$50.00 
115242,https://www.airbnb.com/rooms/115242,Tel Hill-1 Bdr (+sep Queen bed alcove) & Parking,https://a0.muscache.com/im/pictures/6f39b799-9a57-44f8-b039-4e0bf0053df4.jpg?aki_policy=large,North Beach,94133,37.80591,-122.4083,Condominium,Entire home/apt,4,1,1,2,$125.00 ,"$1,000.00 ","$3,200.00 ","$1,000.00 ",$135.00 ,2,$15.00 
121065,https://www.airbnb.com/rooms/121065,Victorian 1BR/1BA in Castro/Duboce,https://a0.muscache.com/im/pictures/6137237/dfc581c8_original.jpg?aki_policy=large,Western Addition,94117,37.77083,-122.43109,Apartment,Entire home/apt,2,1,1,1,$200.00 ,,,$200.00 ,$150.00 ,2,$75.00 
122829,https://www.airbnb.com/rooms/122829,"Ground level Studio Flat, City Center",https://a0.muscache.com/im/pictures/18044556/24d613ab_original.jpg?aki_policy=large,Downtown/Civic Center,94102,37.77381,-122.42148,Apartment,Entire home/apt,2,1,1,1,$75.00 ,$775.00 ,"$2,700.00 ",$200.00 ,$125.00 ,2,$25.00 
124011,https://www.airbnb.com/rooms/124011,Golden Gate Park & UCSF Family/Tech Victorian,https://a0.muscache.com/im/pictures/53462963/f39fb742_original.jpg?aki_policy=large,Inner Sunset,94122,37.76334,-122.46948,House,Entire home/apt,6,3,3,4,$580.00 ,"$3,150.00 ","$8,900.00 ",$500.00 ,$150.00 ,5,$250.00 
126046,https://www.airbnb.com/rooms/126046,SF Victorian With Skyline Views ,https://a0.muscache.com/im/pictures/3675297/17eff5f2_original.jpg?aki_policy=large,Haight Ashbury,94117,37.76813,-122.44494,Apartment,Entire home/apt,5,1,3,3,$150.00 ,"$2,500.00 ","$5,950.00 ",$550.00 ,$125.00 ,5,$0.00 
128230,https://www.airbnb.com/rooms/128230,Castro Sanctuary,https://a0.muscache.com/im/pictures/9675cff2-7d96-431d-b1c2-eb816664d1a0.jpg?aki_policy=large,Castro/Upper Market,94114,37.75887,-122.43565,Apartment,Entire home/apt,3,1,1,2,$328.00 ,"$2,100.00 ",,$700.00 ,$120.00 ,2,$100.00 
130775,https://www.airbnb.com/rooms/130775,Emergency happy room-sink  UCSF/USF-San Francisco,https://a0.muscache.com/im/pictures/832695/e6cae5b3_original.jpg?aki_policy=large,Haight Ashbury,94117,37.76609,-122.45126,Apartment,Private room,2,4,1,1,$65.00 ,$485.00 ,"$1,685.00 ",$200.00 ,$50.00 ,1,$12.00 
130805,https://www.airbnb.com/rooms/130805,"Hip, Cozy, Creative, Victorian",https://a0.muscache.com/im/pictures/bb72d605-a696-41ed-8ab2-51a41e6cce66.jpg?aki_policy=large,Mission,94110,37.75586,-122.42092,Apartment,Entire home/apt,2,1,1,1,$97.00 ,$700.00 ,"$2,600.00 ",,$100.00 ,2,$20.00 
132441,https://www.airbnb.com/rooms/132441,Calm Cool & Collected in Sunny Bernal Heights,https://a0.muscache.com/im/pictures/924375/0876b8cb_original.jpg?aki_policy=large,Bernal Heights,94110,37.73974,-122.42299,House,Private room,2,1,1,1,$69.00 ,$560.00 ,,,$45.00 ,1,$0.00 
134015,https://www.airbnb.com/rooms/134015,"Marina location, rooftop GGB views+ private deck!",https://a0.muscache.com/im/pictures/17005789/dfa32d47_original.jpg?aki_policy=large,Marina,94123,37.80356,-122.42589,Condominium,Entire home/apt,4,1,2,2,$275.00 ,"$2,700.00 ","$8,800.00 ",$500.00 ,$125.00 ,4,$100.00 
134193,https://www.airbnb.com/rooms/134193,Charming Family House near GG Park,https://a0.muscache.com/im/pictures/3a9dd580-2190-411b-99d0-f1cc12cc9ed4.jpg?aki_policy=large,Inner Richmond,94121,37.7806,-122.47597,House,Entire home/apt,6,1.5,3,3,$550.00 ,"$2,675.00 ",,"$1,000.00 ",$200.00 ,6,$100.00 
137546,https://www.airbnb.com/rooms/137546,Bernal Heights Gem near SF Mission,https://a0.muscache.com/im/pictures/242ed963-bf5e-4217-8f9d-e10fd07617df.jpg?aki_policy=large,Bernal Heights,94110,37.74708,-122.42456,House,Private room,2,1,1,1,$102.00 ,,"$1,850.00 ",$200.00 ,$60.00 ,2,$200.00 
138592,https://www.airbnb.com/rooms/138592,Modern Architectural Gem - 4 Bdrm,https://a0.muscache.com/im/pictures/039b1662-ff1a-4682-83a3-9cb43ffd914b.jpg?aki_policy=large,Mission,94110,37.75558,-122.42474,House,Entire home/apt,8,2,4,5,"$1,200.00 ",,,"$2,000.00 ",$250.00 ,6,$75.00 
138619,https://www.airbnb.com/rooms/138619,North Beach View & Garden 1BD/1BA,https://a0.muscache.com/im/pictures/883289/39b0bc5b_original.jpg?aki_policy=large,North Beach,94133,37.79835,-122.4042,Apartment,Entire home/apt,3,1,1,1,$150.00 ,"$1,500.00 ",,$500.00 ,$100.00 ,2,$50.00 
138681,https://www.airbnb.com/rooms/138681,Modern 3 bedroom 2 bath w/parking,https://a0.muscache.com/im/pictures/1051720/cf833560_original.jpg?aki_policy=large,South of Market,94158,37.77284,-122.39687,Apartment,Entire home/apt,6,2,3,3,$500.00 ,$600.00 ,"$2,000.00 ","$5,100.00 ",$250.00 ,4,$20.00 
138772,https://www.airbnb.com/rooms/138772,Garden Studio,https://a0.muscache.com/im/pictures/64255202/f21d16c1_original.jpg?aki_policy=large,Castro/Upper Market,94114,37.75823,-122.43273,House,Private room,2,1,1,1,$150.00 ,"$1,200.00 ","$2,000.00 ",,$50.00 ,2,$25.00 
140568,https://www.airbnb.com/rooms/140568,Bernal Heights San Francisco Value,https://a0.muscache.com/im/pictures/1715814/35640d70_original.jpg?aki_policy=large,Bernal Heights,94110,37.73874,-122.41624,Apartment,Private room,2,1.5,1,1,$90.00 ,$650.00 ,,$300.00 ,$35.00 ,1,$10.00 
142177,https://www.airbnb.com/rooms/142177,"Stylish, Spacious and Quiet Flat!",https://a0.muscache.com/im/pictures/942296/b5473500_original.jpg?aki_policy=large,Outer Richmond,94121,37.78471,-122.48125,Condominium,Entire home/apt,4,1,2,2,$425.00 ,,,$250.00 ,$125.00 ,4,$25.00 
144043,https://www.airbnb.com/rooms/144043,Cozy Room in Eclectic SF Farmhouse!,https://a0.muscache.com/im/pictures/24206033/69d99a7c_original.jpg?aki_policy=large,Bernal Heights,94110,37.74547,-122.40726,House,Private room,2,1,1,2,$85.00 ,,,$100.00 ,$25.00 ,1,$0.00 
144978,https://www.airbnb.com/rooms/144978,Prime Location - Small Basic Room,https://a0.muscache.com/im/pictures/915742/ada9fb1e_original.jpg?aki_policy=large,Pacific Heights,94109,37.79336,-122.42506,Apartment,Private room,1,,1,1,$56.00 ,,,$0.00 ,$70.00 ,1,$0.00 
145886,https://www.airbnb.com/rooms/145886,"Mission Treehouse 2BR, 2BA, Parking",https://a0.muscache.com/im/pictures/8102799/3a51cfdd_original.jpg?aki_policy=large,Mission,94110,37.76409,-122.41659,Townhouse,Entire home/apt,4,2,2,3,$395.00 ,"$2,279.00 ","$6,200.00 ",$500.00 ,$150.00 ,4,$0.00 
147443,https://www.airbnb.com/rooms/147443,Best Views in all of San Francisco,https://a0.muscache.com/im/pictures/2843751/5fd2dd56_original.jpg?aki_policy=large,Diamond Heights,94131,37.74599,-122.44532,Apartment,Entire home/apt,4,1.5,2,4,$230.00 ,"$1,550.00 ","$4,250.00 ",$200.00 ,$195.00 ,4,$15.00 
148559,https://www.airbnb.com/rooms/148559,"Central Victorian Apartment, 2.5 br",https://a0.muscache.com/im/pictures/20065408/767f9265_original.jpg?aki_policy=large,Castro/Upper Market,94114,37.76787,-122.43172,Apartment,Entire home/apt,6,1,2,4,$275.00 ,"$1,900.00 ",,$500.00 ,$150.00 ,1,$0.00 
148769,https://www.airbnb.com/rooms/148769,Ground Floor Studio with Garage Parking,https://a0.muscache.com/im/pictures/940797/1632a4f6_original.jpg?aki_policy=large,Twin Peaks,94131,37.75195,-122.44928,Apartment,Entire home/apt,2,1,1,2,$115.00 ,$770.00 ,,$200.00 ,$75.00 ,2,$15.00 
150053,https://www.airbnb.com/rooms/150053,1600 sqft Luxury Apartment,https://a0.muscache.com/im/pictures/6401215/e4d6796b_original.jpg?aki_policy=large,South of Market,94105,37.7876,-122.39222,Apartment,Entire home/apt,6,2.5,3,3,$600.00 ,"$3,500.00 ","$12,000.00 ","$5,000.00 ",$200.00 ,2,$100.00 
150347,https://www.airbnb.com/rooms/150347,Cute Private 2Br Apt in the Mission,https://a0.muscache.com/im/pictures/28716625/4b9e60b8_original.jpg?aki_policy=large,Mission,94110,37.76202,-122.41876,Apartment,Entire home/apt,4,1,2,2,$179.00 ,"$1,350.00 ","$4,800.00 ",$200.00 ,$100.00 ,4,$20.00 
150848,https://www.airbnb.com/rooms/150848,SF Urban Haven & Secret Garden,https://a0.muscache.com/im/pictures/859187c0-7d3b-4ca5-ade3-78f535987337.jpg?aki_policy=large,Potrero Hill,94107,37.762,-122.39391,Townhouse,Private room,2,1,1,1,$75.00 ,,,$200.00 ,$30.00 ,1,$0.00 
162934,https://www.airbnb.com/rooms/162934,Designer remodeled studio,https://a0.muscache.com/im/pictures/92452114/7dc88556_original.jpg?aki_policy=large,Outer Richmond,94121,37.77761,-122.50378,Apartment,Entire home/apt,2,1,1,1,$149.00 ,,,,$75.00 ,1,$10.00 
164207,https://www.airbnb.com/rooms/164207,"Quiet area by subway, private bath",https://a0.muscache.com/im/pictures/1879d15b-b77d-46de-a254-a9a6ba48fff8.jpg?aki_policy=large,West of Twin Peaks,94127,37.74159,-122.46578,House,Private room,2,1,1,1,$69.00 ,,,$250.00 ,$35.00 ,1,$19.00 
166771,https://www.airbnb.com/rooms/166771,DOWNEY STREET - Victorian Flat,https://a0.muscache.com/im/pictures/a95959c9-5a98-418b-84a9-8f7e257eb426.jpg?aki_policy=large,Haight Ashbury,94117,37.76827,-122.44678,Apartment,Entire home/apt,4,1,1,1,$185.00 ,"$1,200.00 ","$4,750.00 ","$1,000.00 ",$250.00 ,2,$20.00 
174679,https://www.airbnb.com/rooms/174679,Comfy room in large sunny flat in the Mission,https://a0.muscache.com/im/pictures/5b8b53d0-d61c-4559-b663-489da2801d32.jpg?aki_policy=large,Mission,94110,37.75452,-122.40716,Apartment,Private room,2,1,1,1,$80.00 ,$500.00 ,,$150.00 ,$80.00 ,2,$60.00 
175090,https://www.airbnb.com/rooms/175090,FINANCIAL DIST: Gino's Cozy Getaway,https://a0.muscache.com/im/pictures/3469146/1e234f34_original.jpg?aki_policy=large,Financial District,94104,37.79018,-122.40475,Apartment,Entire home/apt,2,1,0,2,$110.00 ,,"$3,600.00 ",,$155.00 ,2,$50.00 
175102,https://www.airbnb.com/rooms/175102,FIN. DIST: Mario's Studio Penthouse,https://a0.muscache.com/im/pictures/3469991/aa71300f_original.jpg?aki_policy=large,Financial District,94104,37.79076,-122.40403,Apartment,Entire home/apt,2,1,0,2,$135.00 ,,"$4,700.00 ",,$155.00 ,2,$50.00 
176274,https://www.airbnb.com/rooms/176274,Mission Outr PvtBDRm2D& minifridge,https://a0.muscache.com/im/pictures/64947977/29132091_original.jpg?aki_policy=large,Excelsior,94112,37.73143,-122.42325,House,Private room,2,1,1,1,$40.00 ,,"$1,175.00 ",$150.00 ,$30.00 ,1,$15.00 
177137,https://www.airbnb.com/rooms/177137,Grant Avenue Apartment,https://a0.muscache.com/im/pictures/1127433/89c9418c_original.jpg?aki_policy=large,Chinatown,94133,37.79675,-122.40781,Apartment,Entire home/apt,4,1,2,2,$135.00 ,"$1,200.00 ","$4,800.00 ",,$75.00 ,1,$0.00 
